pincode,state,locality_name,area_type,year,population,total_crimes,crime_rate_per_100k,murder_cases,rape_cases,kidnapping_cases,robbery_cases,theft_cases,burglary_cases,fraud_cases,domestic_violence_cases,crimes_against_women,crimes_against_tourists,insurgency_incidents,flood_events,flood_affected_population,landslide_events,landslide_affected_population,earthquake_events,max_earthquake_magnitude,lightning_strikes,forest_fires,cyclone_events,road_accidents,road_fatalities,road_injuries,railway_accidents,aviation_incidents,emergency_response_time_minutes,annual_rainfall_mm,rainfall_variability_coefficient,max_temperature_celsius,min_temperature_celsius,extreme_weather_days,monsoon_onset_deviation_days,hospitals_per_100k,police_stations_per_100k,fire_stations_per_100k,mobile_network_coverage_percent,internet_connectivity_percent,road_connectivity_index,power_supply_reliability_percent,crime_score,natural_hazard_score,transport_safety_score,infrastructure_score,composite_safety_score,risk_category
797179,Nagaland,Dimapur West,Industrial Area,2020,22404,19,84.81,0,1,3,2,8,5,0,2,6,0,1,3,6697,1,874,1,3.3,17,0,0,4,0,3,0,0,29.6,3049.8,0.101,32.0,12.4,20,-16,59.2,36.6,7.4,92.9,97.7,70.2,105.0,89.4,70,100.0,70.89,84.38,Very Safe
797179,Nagaland,Dimapur West,Industrial Area,2021,22626,1,4.42,0,1,0,0,0,0,0,1,2,0,0,0,0,1,1659,2,6.1,19,0,0,10,0,10,0,0,44.7,3949.9,0.295,36.4,14.2,16,15,43.6,8.7,1.5,96.8,85.6,93.1,85.9,99.45,82,100.0,55.58,89.96,Very Safe
797179,Nagaland,Dimapur West,Industrial Area,2022,22848,18,78.78,0,1,3,0,9,2,3,0,2,0,4,0,0,0,0,6,6.0,10,0,0,4,0,7,0,0,16.2,1418.3,0.373,36.6,10.6,18,19,19.2,21.9,16.0,66.1,109.1,92.7,91.7,90.15,64,100.0,50.64,80.82,Very Safe
797179,Nagaland,Dimapur West,Industrial Area,2023,23070,6,26.01,0,0,1,0,2,1,2,0,1,0,1,1,3880,0,0,4,3.6,14,0,0,6,0,7,0,0,8.2,1050.2,0.391,29.1,15.9,27,-11,43.0,22.0,16.5,67.0,93.3,113.4,66.9,96.75,70,100.0,57.04,85.57,Very Safe
797179,Nagaland,Dimapur West,Industrial Area,2024,23291,3,12.88,0,0,0,1,1,1,0,1,5,0,3,1,5431,2,1936,3,3.5,12,0,0,11,0,20,0,0,13.9,2600.3,0.104,34.3,16.1,18,-7,41.4,18.8,9.1,79.8,94.9,87.4,106.9,98.39,64,100.0,59.05,84.54,Very Safe
797181,Nagaland,Dimapur Hill,Border Area,2019,516,0,0.0,0,0,0,0,0,0,0,0,0,0,7,4,60,2,7,1,4.8,11,0,0,1,0,1,0,0,69.2,3338.8,0.185,32.0,16.9,30,7,29.1,12.5,3.9,66.1,58.5,39.8,37.8,100.0,58,100.0,34.23,80.82,Very Safe
797181,Nagaland,Dimapur Hill,Border Area,2020,521,1,191.94,0,1,0,0,0,0,0,0,1,0,10,2,102,1,6,4,6.0,10,0,0,0,0,0,0,0,72.6,1829.5,0.368,36.8,11.2,19,11,24.8,18.3,3.1,85.5,54.4,58.1,64.4,76.01,58,95.0,44.64,72.22,Safe
797181,Nagaland,Dimapur Hill,Border Area,2021,527,1,189.75,0,0,1,0,0,0,0,0,0,0,8,3,33,1,7,5,4.0,10,0,0,0,0,0,0,0,37.3,1752.5,0.338,30.2,15.7,15,-3,15.4,17.6,2.2,76.6,22.8,48.8,62.3,76.28,46,95.0,38.75,68.12,Safe
797181,Nagaland,Dimapur Hill,Border Area,2022,532,0,0.0,0,0,0,0,0,0,0,0,0,0,9,2,61,3,15,3,3.5,11,0,0,0,0,0,0,0,43.1,2213.6,0.223,32.4,17.5,21,-4,18.3,10.1,10.3,85.0,31.8,65.6,45.9,100.0,52,95.0,37.61,78.11,Safe
797181,Nagaland,Dimapur Hill,Border Area,2023,537,1,186.22,0,1,0,0,0,0,0,0,1,0,4,1,96,1,43,3,5.3,7,0,0,0,0,0,0,0,66.6,1369.5,0.144,32.5,15.9,16,-11,19.8,11.6,5.3,94.2,51.1,29.2,59.0,76.72,70,95.0,36.67,75.27,Safe
797181,Nagaland,Dimapur Hill,Border Area,2024,542,0,0.0,0,0,0,0,0,0,0,0,0,0,8,2,82,3,52,2,6.8,12,0,0,0,0,0,0,0,69.8,1616.5,0.33,34.1,11.0,19,-17,27.4,11.7,9.7,68.2,29.1,29.6,58.2,100.0,58,95.0,35.12,79.66,Safe
797184,Nagaland,Kohima Hill,Industrial Area,2019,24555,10,40.72,0,1,3,0,4,2,0,0,4,0,3,2,5273,1,2305,5,3.6,11,0,0,6,0,10,0,0,25.8,1474.7,0.379,28.8,8.2,18,15,14.4,14.1,6.6,96.1,51.8,74.6,120.7,94.91,52,100.0,51.79,79.0,Safe
797184,Nagaland,Kohima Hill,Industrial Area,2020,24801,4,16.13,0,1,0,0,2,1,0,0,3,0,2,2,4796,0,0,1,3.7,11,0,0,7,0,6,0,0,43.6,1579.5,0.236,32.4,18.9,14,-7,62.2,12.2,13.4,78.1,104.7,99.4,76.7,97.98,82,100.0,59.31,89.82,Very Safe
797184,Nagaland,Kohima Hill,Industrial Area,2021,25046,28,111.79,0,3,8,0,15,1,1,2,7,0,4,3,2631,0,0,2,6.3,16,0,0,9,0,13,0,0,13.7,3175.1,0.356,33.3,9.5,15,15,13.2,14.0,18.9,84.1,62.4,99.6,116.3,86.03,70,100.0,52.65,81.37,Very Safe
797184,Nagaland,Kohima Hill,Industrial Area,2022,25292,18,71.17,1,3,4,0,7,2,1,1,11,0,0,1,6255,2,1477,1,5.8,11,0,0,14,0,19,0,0,26.8,2149.2,0.131,35.5,11.9,22,-14,15.8,10.6,7.9,74.5,95.6,108.1,100.2,91.1,76,100.0,49.48,84.63,Very Safe
797184,Nagaland,Kohima Hill,Industrial Area,2023,25538,7,27.41,0,2,0,1,2,1,1,0,5,0,2,2,2285,2,1739,3,3.5,6,0,0,10,0,24,0,0,13.2,3347.4,0.113,34.6,18.9,22,13,52.8,18.3,8.3,60.1,98.8,72.4,122.0,96.57,58,100.0,59.3,82.13,Very Safe
797184,Nagaland,Kohima Hill,Industrial Area,2024,25783,31,120.23,0,5,7,2,7,8,2,1,8,0,1,5,5730,0,0,0,0.0,13,0,0,7,0,7,0,0,40.3,815.3,0.305,32.5,13.9,20,4,43.5,35.3,15.4,61.9,70.5,107.0,76.9,84.97,70,100.0,62.68,82.01,Very Safe
797189,Nagaland,Wokha Old,Rural,2019,4413,1,22.66,0,1,0,0,0,0,0,0,1,0,6,6,1047,6,178,2,4.1,11,1,0,1,0,0,0,0,85.3,1795.2,0.397,37.6,20.0,20,0,27.0,10.2,8.7,76.1,49.3,46.3,54.7,97.17,10,100.0,37.39,65.75,Safe
797189,Nagaland,Wokha Old,Rural,2020,4457,0,0.0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,5.6,7,0,0,2,0,3,0,0,48.3,3468.8,0.147,36.8,12.2,25,-11,16.2,4.5,7.2,80.5,42.7,52.8,34.4,100.0,76,100.0,30.48,85.85,Very Safe
797189,Nagaland,Wokha Old,Rural,2021,4501,0,0.0,0,0,0,0,0,0,0,1,1,0,1,4,647,1,301,2,4.8,12,2,0,0,0,0,0,0,46.7,1748.0,0.125,37.4,16.5,27,-1,29.9,6.1,5.8,84.7,39.9,49.5,35.1,100.0,46,95.0,35.34,76.08,Safe
797189,Nagaland,Wokha Old,Rural,2022,4546,1,22.0,0,0,0,0,0,1,0,0,0,0,5,3,1087,2,196,3,6.2,21,1,0,0,0,0,0,0,62.8,2231.9,0.366,29.7,16.7,22,17,24.4,15.6,4.3,77.4,39.7,49.6,55.5,97.25,46,95.0,39.72,75.56,Safe
797189,Nagaland,Wokha Old,Rural,2023,4590,2,43.57,0,1,0,1,0,0,0,0,1,0,2,2,702,2,345,2,3.4,13,3,0,0,0,0,0,0,47.5,1949.6,0.396,34.7,10.4,26,17,9.6,8.2,4.2,74.1,30.2,26.9,40.5,94.55,46,95.0,26.48,73.29,Safe
797189,Nagaland,Wokha Old,Rural,2024,4634,1,21.58,0,0,0,0,1,0,0,0,0,0,1,5,542,4,319,2,3.5,12,3,0,0,0,0,0,0,45.3,3578.2,0.198,28.8,20.0,24,-8,28.4,6.4,1.0,87.7,47.4,56.1,50.0,97.3,16,95.0,38.54,66.46,Safe
797190,Nagaland,Kohima East,Industrial Area,2019,17563,12,68.33,0,2,2,0,3,2,3,0,5,0,3,0,0,1,1183,0,0.0,9,0,0,8,0,7,0,0,34.4,3976.0,0.382,29.8,11.5,26,-18,32.1,10.3,1.5,62.6,110.6,106.0,109.5,91.46,94,100.0,53.3,90.54,Very Safe
797190,Nagaland,Kohima East,Industrial Area,2020,17739,16,90.2,1,2,2,2,5,3,1,1,6,0,1,1,2823,0,0,0,0.0,16,0,0,3,0,4,0,0,39.5,2990.4,0.195,37.8,11.5,23,-2,30.3,29.2,16.9,82.0,101.7,103.7,76.7,88.73,94,100.0,58.64,90.12,Very Safe
797190,Nagaland,Kohima East,Industrial Area,2021,17914,9,50.24,0,0,1,3,2,1,2,1,2,0,1,0,0,4,1048,3,4.3,15,0,0,9,0,20,0,0,21.4,1401.4,0.175,30.1,17.6,17,12,53.6,23.5,12.4,62.0,58.5,77.5,66.5,93.72,58,100.0,54.81,80.68,Very Safe
797190,Nagaland,Kohima East,Industrial Area,2022,18090,11,60.81,0,0,2,2,7,0,0,3,5,0,2,0,0,0,0,7,6.8,4,0,0,8,0,14,0,0,42.5,2012.3,0.393,34.5,19.3,25,14,21.4,5.9,13.7,68.5,87.8,116.7,114.1,92.4,58,100.0,51.4,79.88,Safe
797190,Nagaland,Kohima East,Industrial Area,2023,18266,6,32.85,0,0,1,0,2,3,0,2,7,0,1,1,3807,3,1591,3,4.1,15,0,0,5,0,6,0,0,28.0,886.4,0.135,33.6,15.5,25,4,41.5,12.0,15.5,81.0,114.1,108.1,115.9,95.89,58,100.0,60.56,82.02,Very Safe
797190,Nagaland,Kohima East,Industrial Area,2024,18441,18,97.61,0,3,4,1,3,6,1,1,7,0,2,2,3286,1,1294,0,0.0,9,0,0,6,0,5,0,0,27.9,1996.2,0.222,37.1,10.4,24,6,14.1,35.0,1.7,95.6,106.5,84.5,112.3,87.8,82,100.0,60.8,86.41,Very Safe
797193,Nagaland,Dimapur Market,Hill Station,2019,2122,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,541,1,146,2,3.6,13,2,0,0,0,0,0,0,54.2,3625.3,0.26,25.8,3.2,24,11,19.7,24.0,13.5,80.8,71.2,50.5,63.9,100.0,64,95.0,43.82,82.33,Very Safe
797193,Nagaland,Dimapur Market,Hill Station,2020,2143,1,46.66,0,0,0,0,1,0,0,0,0,0,2,4,179,2,65,3,5.1,14,1,0,2,0,3,0,0,58.1,4663.6,0.331,24.3,11.4,25,-17,47.8,16.3,12.0,74.3,61.5,41.0,86.5,94.17,40,100.0,49.45,74.9,Safe
797193,Nagaland,Dimapur Market,Hill Station,2021,2165,1,46.19,0,0,0,0,1,0,0,1,2,1,2,11,557,1,194,1,5.4,11,1,0,2,0,2,0,1,52.8,3260.0,0.276,25.9,7.6,27,3,33.7,23.1,13.4,85.9,44.7,90.8,75.1,94.23,16,100.0,55.53,68.33,Safe
797193,Nagaland,Dimapur Market,Hill Station,2022,2186,2,91.49,0,1,1,0,0,0,0,0,2,1,0,5,539,2,85,0,0.0,9,2,0,3,0,6,0,0,47.1,2433.6,0.152,24.3,2.3,24,-4,47.4,9.5,11.8,78.2,33.7,90.7,85.7,88.56,46,100.0,54.0,75.2,Safe
797193,Nagaland,Dimapur Market,Hill Station,2023,2207,0,0.0,0,0,0,0,0,0,0,0,0,0,0,8,337,3,124,1,6.1,9,3,0,0,0,0,0,0,56.6,3693.8,0.126,20.4,2.9,16,5,48.4,17.7,12.0,89.8,37.5,75.6,68.7,100.0,10,95.0,54.86,67.24,Safe
797193,Nagaland,Dimapur Market,Hill Station,2024,2228,1,44.88,0,0,1,0,0,0,0,0,0,0,0,1,286,1,56,2,6.7,14,1,0,2,0,2,0,0,17.0,1747.4,0.191,21.4,8.6,33,11,40.5,26.5,12.8,85.7,78.8,74.5,67.3,94.39,70,100.0,55.41,84.58,Very Safe
797196,Nagaland,Wokha Market,Rural,2019,1191,0,0.0,0,0,0,0,0,0,0,0,0,0,1,5,122,3,90,2,3.1,11,3,0,0,0,0,0,0,67.8,2256.9,0.138,33.9,16.9,9,19,17.6,8.3,4.0,69.6,28.6,53.3,30.2,100.0,22,95.0,30.46,68.4,Safe
797196,Nagaland,Wokha Market,Rural,2020,1203,0,0.0,0,0,0,0,0,0,0,0,0,0,1,6,171,1,40,4,6.8,9,4,0,0,0,0,0,0,86.0,2838.8,0.393,34.7,19.8,15,-18,29.0,8.4,3.1,68.6,23.8,51.6,41.3,100.0,10,95.0,34.95,65.24,Safe
797196,Nagaland,Wokha Market,Rural,2021,1215,0,0.0,0,0,0,0,0,0,0,0,0,0,1,4,81,5,111,0,0.0,12,0,0,0,0,0,0,0,52.5,3293.5,0.262,35.6,19.0,20,19,6.2,12.1,3.8,71.6,45.4,36.0,53.9,100.0,46,95.0,30.05,75.56,Safe
797196,Nagaland,Wokha Market,Rural,2022,1227,1,81.5,0,0,0,0,0,1,0,0,0,0,1,3,124,2,109,4,7.0,12,0,0,1,0,2,0,0,65.7,2171.9,0.241,35.9,19.6,23,1,11.4,3.8,1.1,87.3,32.2,40.7,46.7,89.81,46,100.0,29.86,73.22,Safe
797196,Nagaland,Wokha Market,Rural,2023,1239,0,0.0,0,0,0,0,0,0,0,0,0,0,3,2,303,4,113,2,3.5,8,1,0,0,0,0,0,0,85.8,1991.3,0.322,31.9,18.6,16,5,23.8,16.4,1.9,72.8,41.4,39.5,51.2,100.0,46,95.0,37.18,76.27,Safe
797196,Nagaland,Wokha Market,Rural,2024,1251,0,0.0,0,0,0,0,0,0,0,0,0,0,1,5,342,4,68,2,3.8,13,1,0,0,0,0,0,0,20.8,2589.6,0.335,28.5,19.1,22,17,19.5,6.6,7.0,65.8,29.1,31.9,40.8,100.0,28,95.0,28.18,69.97,Safe
797197,Nagaland,Tuensang East,Tea Garden,2019,723,0,0.0,0,0,0,0,0,0,0,1,1,0,1,1,184,2,57,1,5.1,14,0,0,0,0,0,0,0,50.5,2028.2,0.347,30.3,15.7,15,11,19.6,19.3,1.1,87.6,46.9,40.4,56.3,100.0,76,95.0,40.23,85.57,Very Safe
797197,Nagaland,Tuensang East,Tea Garden,2020,730,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,115,2,66,4,5.8,10,0,0,0,0,0,0,0,30.4,3777.8,0.224,34.5,16.5,16,-5,34.5,8.7,3.3,76.2,38.3,71.5,69.3,100.0,40,95.0,44.57,75.21,Safe
797197,Nagaland,Tuensang East,Tea Garden,2021,737,1,135.69,0,0,0,0,1,0,0,0,0,0,3,1,134,1,28,5,4.2,9,0,0,0,0,0,0,0,62.2,908.2,0.302,34.7,16.3,17,1,24.2,17.5,4.1,74.2,34.0,37.0,48.4,83.04,58,95.0,37.22,73.94,Safe
797197,Nagaland,Tuensang East,Tea Garden,2022,745,0,0.0,0,0,0,0,0,0,0,0,0,0,2,4,68,4,30,2,4.3,8,0,0,0,0,0,0,0,65.7,2271.9,0.337,32.5,9.3,22,4,20.8,10.4,7.2,89.0,54.6,44.2,73.7,100.0,40,95.0,39.93,74.74,Safe
797197,Nagaland,Tuensang East,Tea Garden,2023,752,0,0.0,0,0,0,0,0,0,0,0,0,0,1,3,148,5,7,2,4.7,10,0,0,0,0,0,0,0,37.2,3275.8,0.389,31.2,14.0,23,-6,21.2,20.3,4.2,70.0,59.5,50.9,73.3,100.0,40,95.0,42.48,75.0,Safe
797197,Nagaland,Tuensang East,Tea Garden,2024,759,0,0.0,0,0,0,0,0,0,0,0,0,0,1,2,110,1,15,5,6.7,10,0,0,0,0,0,0,0,16.2,3013.7,0.275,32.7,15.4,18,0,30.4,21.5,3.9,65.5,31.5,58.7,61.5,100.0,52,95.0,44.45,78.8,Safe
797200,Nagaland,Mon Hill,Semi-Urban,2019,7126,1,14.03,0,0,0,0,0,0,1,1,1,0,2,6,1364,5,251,2,6.2,13,0,0,0,0,0,0,0,26.2,2969.9,0.343,35.9,11.2,28,19,32.4,20.6,2.6,83.5,53.9,80.8,100.7,98.25,22,95.0,55.97,70.33,Safe
797200,Nagaland,Mon Hill,Semi-Urban,2020,7197,8,111.16,0,1,2,0,2,2,1,0,1,0,3,1,1752,2,344,3,6.9,6,0,0,0,0,0,0,0,9.3,3471.6,0.365,36.2,19.0,23,0,43.8,25.5,15.5,95.7,68.6,49.0,57.5,86.11,64,95.0,52.32,78.32,Safe
797200,Nagaland,Mon Hill,Semi-Urban,2021,7268,4,55.04,0,1,0,1,1,1,0,0,4,0,1,2,1762,3,311,1,4.7,6,0,0,1,0,2,0,0,12.4,2106.2,0.321,32.5,8.7,22,-4,42.7,4.6,11.2,69.4,85.0,66.1,62.7,93.12,64,100.0,42.48,81.04,Very Safe
797200,Nagaland,Mon Hill,Semi-Urban,2022,7340,2,27.25,0,0,0,0,2,0,0,0,0,0,1,2,757,1,472,1,5.4,17,0,0,2,0,2,0,0,49.9,2309.3,0.261,37.5,15.0,16,-3,40.1,12.8,10.1,66.6,74.6,103.8,87.5,96.59,76,100.0,53.76,86.98,Very Safe
797200,Nagaland,Mon Hill,Semi-Urban,2023,7411,5,67.47,0,0,0,0,4,1,0,0,0,0,2,5,721,1,230,4,4.7,12,0,0,3,0,4,0,0,53.7,3007.6,0.229,29.7,11.0,15,-4,48.6,19.7,10.5,68.0,69.1,78.2,103.9,91.57,40,100.0,58.03,74.85,Safe
797200,Nagaland,Mon Hill,Semi-Urban,2024,7482,1,13.37,0,0,0,0,0,0,1,0,0,0,1,1,757,3,306,1,3.3,13,0,0,3,0,7,0,0,34.2,1584.2,0.348,31.0,17.1,19,19,33.5,9.9,2.6,74.9,80.3,60.0,78.4,98.33,70,100.0,44.29,84.84,Very Safe
798002,Nagaland,Tuensang Valley,Semi-Urban,2019,4750,1,21.05,0,0,0,0,1,0,0,0,1,0,1,5,1071,1,328,1,7.0,10,0,0,1,0,1,0,0,32.9,3591.5,0.115,37.6,9.9,20,14,21.6,30.7,8.8,81.4,53.9,84.6,60.4,97.37,58,100.0,51.68,81.65,Very Safe
798002,Nagaland,Tuensang Valley,Semi-Urban,2020,4797,0,0.0,0,0,0,0,0,0,0,0,2,0,2,2,1173,2,448,0,0.0,9,0,0,0,0,0,0,0,45.6,1938.6,0.291,35.8,10.7,15,0,13.3,5.0,14.4,74.2,34.0,104.1,57.2,100.0,76,95.0,39.59,85.51,Very Safe
798002,Nagaland,Tuensang Valley,Semi-Urban,2021,4845,2,41.28,0,1,0,0,0,0,1,0,1,0,3,0,0,2,208,5,4.4,10,0,0,3,0,4,0,0,9.8,2922.2,0.353,29.1,10.3,17,18,22.0,5.8,1.7,71.3,49.4,89.7,64.4,94.84,58,100.0,40.99,79.69,Safe
798002,Nagaland,Tuensang Valley,Semi-Urban,2022,4892,0,0.0,0,0,0,0,0,0,0,0,0,0,1,4,281,2,429,5,5.9,11,0,0,0,0,0,0,0,11.2,2105.8,0.165,31.2,11.0,21,12,41.7,25.3,4.6,95.6,33.5,96.3,68.2,100.0,34,95.0,59.92,74.94,Safe
798002,Nagaland,Tuensang Valley,Semi-Urban,2023,4940,0,0.0,0,0,0,0,0,0,0,0,0,0,1,5,735,0,0,2,5.3,8,0,0,0,0,0,0,0,12.2,3384.5,0.221,35.7,8.4,13,-14,27.2,16.8,1.4,78.9,64.1,65.5,81.6,100.0,58,95.0,47.27,80.88,Very Safe
798002,Nagaland,Tuensang Valley,Semi-Urban,2024,4987,0,0.0,0,0,0,0,0,0,0,0,1,0,3,5,1361,1,240,3,6.0,12,0,0,0,0,0,0,0,37.6,1951.3,0.353,28.0,8.3,24,6,40.2,26.4,2.1,91.0,48.6,104.3,97.9,100.0,46,95.0,64.71,79.02,Safe
798003,Nagaland,Wokha Bazaar,Tea Garden,2019,1555,0,0.0,0,0,0,0,0,0,0,0,0,0,1,2,453,1,153,7,5.8,10,0,0,0,0,0,0,0,41.8,1685.3,0.164,36.5,13.4,16,-17,38.1,12.4,3.2,72.9,50.0,35.5,75.0,100.0,40,95.0,42.38,74.99,Safe
798003,Nagaland,Wokha Bazaar,Tea Garden,2020,1571,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,324,1,87,1,5.5,10,0,0,0,0,0,0,0,24.9,2033.0,0.246,29.2,18.0,21,-6,9.2,2.5,4.5,73.4,24.1,47.9,60.1,100.0,70,95.0,29.62,82.71,Very Safe
798003,Nagaland,Wokha Bazaar,Tea Garden,2021,1587,1,63.01,0,0,0,0,1,0,0,0,0,0,1,1,203,0,0,6,3.4,16,0,0,0,0,0,0,0,43.1,2022.5,0.114,35.8,17.3,22,-14,18.7,21.9,8.1,78.4,57.9,56.4,46.6,92.12,58,95.0,40.65,77.46,Safe
798003,Nagaland,Wokha Bazaar,Tea Garden,2022,1602,1,62.42,0,0,1,0,0,0,0,0,0,0,1,3,376,1,148,2,3.8,8,0,0,0,0,0,0,0,43.4,1482.1,0.119,29.8,8.9,16,-13,12.9,14.4,11.1,80.6,63.6,53.4,71.7,92.2,64,95.0,39.22,79.14,Safe
798003,Nagaland,Wokha Bazaar,Tea Garden,2023,1618,0,0.0,0,0,0,0,0,0,0,0,1,0,0,4,370,3,56,3,4.1,9,0,0,0,0,0,0,0,18.6,3220.3,0.18,29.1,9.4,22,-18,32.3,5.7,5.2,69.0,46.4,73.5,41.2,100.0,40,95.0,37.88,74.54,Safe
798003,Nagaland,Wokha Bazaar,Tea Garden,2024,1633,1,61.24,0,0,1,0,0,0,0,0,0,0,0,3,234,3,50,1,5.8,13,0,0,0,0,0,0,0,59.8,2121.8,0.172,29.9,9.1,17,-16,32.6,15.2,7.6,76.1,57.7,55.7,73.9,92.35,58,95.0,45.24,77.99,Safe
798004,Nagaland,Tuensang Market,Semi-Urban,2019,2945,1,33.96,0,0,0,1,0,0,0,0,0,0,0,1,221,3,83,0,0.0,20,0,0,0,0,0,0,0,35.3,2109.6,0.238,32.3,14.8,21,6,46.0,27.0,6.5,69.8,41.1,67.3,91.1,95.76,76,95.0,57.33,85.8,Very Safe
798004,Nagaland,Tuensang Market,Semi-Urban,2020,2975,3,100.84,0,1,0,0,1,1,0,0,1,0,2,1,260,2,186,2,4.8,8,0,0,1,0,1,0,0,28.1,3189.0,0.11,36.7,19.5,26,3,26.2,10.4,2.1,69.8,88.8,50.4,62.4,87.39,70,100.0,38.02,80.39,Very Safe
798004,Nagaland,Tuensang Market,Semi-Urban,2021,3004,0,0.0,0,0,0,0,0,0,0,0,0,0,1,3,185,1,233,3,6.5,18,0,0,1,0,0,0,0,22.6,1699.2,0.244,37.8,14.8,28,0,51.4,18.3,2.8,61.0,96.0,99.9,61.0,100.0,58,100.0,54.25,82.82,Very Safe
798004,Nagaland,Tuensang Market,Semi-Urban,2022,3034,0,0.0,0,0,0,0,0,0,0,0,0,0,1,4,672,0,0,3,7.4,14,0,0,0,0,0,0,0,17.5,3405.3,0.383,31.2,18.3,25,-12,28.5,8.1,9.5,67.0,99.0,53.2,59.1,100.0,58,95.0,37.27,79.88,Safe
798004,Nagaland,Tuensang Market,Semi-Urban,2023,3063,1,32.65,0,0,0,0,1,0,0,1,1,0,2,5,762,2,96,1,5.8,11,0,0,0,0,0,0,0,22.5,2461.8,0.25,31.8,10.7,17,-6,12.3,3.5,16.1,82.5,72.4,75.5,81.3,95.92,52,95.0,39.21,76.84,Safe
798004,Nagaland,Tuensang Market,Semi-Urban,2024,3093,1,32.33,0,1,0,0,0,0,0,0,1,0,1,2,165,1,293,3,6.6,6,0,0,0,0,0,0,0,40.2,3734.6,0.302,28.1,11.7,31,-13,17.8,11.0,10.1,74.9,60.7,103.3,72.6,95.96,64,95.0,45.59,81.09,Very Safe
798005,Nagaland,Kohima Central,Commercial Hub,2019,17272,22,127.37,2,1,5,1,10,3,0,0,1,0,3,2,1782,4,1522,2,4.9,10,0,0,6,0,8,1,0,28.5,2567.1,0.176,37.6,11.5,19,11,29.1,6.1,18.6,66.3,64.4,115.7,119.4,84.08,52,100.0,53.99,75.43,Safe
798005,Nagaland,Kohima Central,Commercial Hub,2020,17444,12,68.79,0,1,7,0,4,0,0,1,6,0,0,3,2959,1,1158,1,7.4,17,0,0,16,1,24,0,0,10.3,1638.1,0.286,32.3,16.9,21,-19,48.8,30.9,20.1,84.4,112.2,96.6,140.6,91.4,70,25.0,73.13,66.55,Safe
798005,Nagaland,Kohima Central,Commercial Hub,2021,17617,7,39.73,1,0,2,1,2,0,1,3,4,0,0,5,4295,1,586,1,4.6,10,0,0,10,0,13,2,0,12.7,1257.0,0.139,35.8,13.9,20,13,55.4,24.3,15.5,95.3,103.4,79.9,98.7,95.03,58,100.0,65.38,82.2,Very Safe
798005,Nagaland,Kohima Central,Commercial Hub,2022,17790,10,56.21,0,0,0,0,7,3,0,1,2,0,0,4,4557,6,1122,2,7.3,10,0,0,3,0,2,0,0,24.4,1250.2,0.273,31.6,14.9,18,-5,59.7,19.5,11.8,95.4,62.2,151.6,139.8,92.97,28,100.0,80.67,74.01,Safe
798005,Nagaland,Kohima Central,Commercial Hub,2023,17962,8,44.54,0,2,3,2,1,0,0,1,6,0,0,0,0,0,0,3,3.3,11,0,0,7,0,7,0,0,34.0,2950.0,0.11,36.2,11.1,16,-16,23.4,23.5,17.8,96.3,111.2,144.7,130.3,94.43,82,100.0,69.8,89.63,Very Safe
798005,Nagaland,Kohima Central,Commercial Hub,2024,18135,13,71.68,0,1,1,0,9,2,0,1,2,0,2,3,3306,1,709,1,5.5,10,0,0,7,0,8,0,0,20.7,2610.3,0.137,31.8,9.4,17,18,38.8,7.5,20.0,76.9,84.1,126.1,133.1,91.04,70,100.0,62.33,84.1,Very Safe
798009,Nagaland,Mon Bazaar,Border Area,2019,1710,0,0.0,0,0,0,0,0,0,0,0,0,0,4,3,374,2,131,4,7.3,14,0,0,0,0,0,0,0,35.7,877.7,0.175,29.3,19.2,27,-17,15.5,17.7,9.6,88.5,22.3,36.4,54.2,100.0,46,95.0,37.6,76.31,Safe
798009,Nagaland,Mon Bazaar,Border Area,2020,1728,4,231.48,1,1,0,0,2,0,0,0,3,0,3,2,112,5,161,4,5.9,8,0,0,0,0,0,0,0,25.5,2802.9,0.258,32.6,10.7,13,15,9.6,14.9,6.9,89.6,33.0,40.1,44.5,71.06,34,95.0,33.99,62.22,Moderate Risk
798009,Nagaland,Mon Bazaar,Border Area,2021,1745,1,57.31,0,0,1,0,0,0,0,0,1,0,5,2,149,3,121,2,4.8,15,0,0,1,0,1,0,0,83.2,3062.8,0.29,30.0,8.9,24,0,21.4,9.8,1.6,63.0,57.5,44.5,39.9,92.84,58,100.0,31.37,78.03,Safe
798009,Nagaland,Mon Bazaar,Border Area,2022,1762,1,56.75,0,0,0,0,0,1,0,0,1,0,7,2,176,0,0,0,0.0,9,0,0,0,0,0,0,0,25.2,3702.3,0.109,31.8,8.9,23,-18,29.8,10.8,3.7,95.3,22.7,41.0,55.1,92.91,88,95.0,40.51,86.72,Very Safe
798009,Nagaland,Mon Bazaar,Border Area,2023,1779,4,224.85,0,2,1,1,0,0,0,0,2,0,8,7,315,1,41,2,3.6,11,0,0,0,0,0,0,0,14.8,3401.1,0.331,33.8,8.6,27,-17,13.6,10.6,7.6,64.6,25.7,43.6,36.0,71.89,40,95.0,29.06,63.82,Moderate Risk
